Nº BO;FATO;FATO AGRUPADO;BAIRRO DO FATO;UF DO FATO;MUNICÍPIO DO FATO;CÓDIGO IBGE;ANO DO FATO;DATA DO FATO;HORA DO FATO;ENVOLVIMENTO;SEXO;NACIONALIDADE;ESCOLARIDADE;COR/RAÇA;IDADE NO FATO
73/2026 - DP-BATAYPORÃ;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;MARIA GONCALVES DA SILVA;MS;Bataypora;5002001;2026;05/02/2026;20:30:00;VÍTIMA;FEMININO;N/I;ALFABETIZADO;PARDA;41.0
73/2026 - DP-BATAYPORÃ;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;MARIA GONCALVES DA SILVA;MS;Bataypora;5002001;2026;05/02/2026;20:30:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;BRANCA;31.0
73/2026 - DP-BATAYPORÃ;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;MARIA GONCALVES DA SILVA;MS;Bataypora;5002001;2026;05/02/2026;20:30:00;VÍTIMA;FEMININO;N/I;ALFABETIZADO;PARDA;41.0
924/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Vila Danubio Azul;MS;Campo Grande;5002704;2026;05/02/2026;20:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;27.0
924/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Vila Danubio Azul;MS;Campo Grande;5002704;2026;05/02/2026;20:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;30.0
920/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Vila Santa Luzia;MS;Campo Grande;5002704;2026;05/02/2026;18:58:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;35.0
920/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Vila Santa Luzia;MS;Campo Grande;5002704;2026;05/02/2026;18:58:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;35.0
920/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Vila Santa Luzia;MS;Campo Grande;5002704;2026;05/02/2026;18:58:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;35.0
920/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Vila Santa Luzia;MS;Campo Grande;5002704;2026;05/02/2026;18:58:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;31.0
920/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Vila Santa Luzia;MS;Campo Grande;5002704;2026;05/02/2026;18:58:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;31.0
920/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Vila Santa Luzia;MS;Campo Grande;5002704;2026;05/02/2026;18:58:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;31.0
138/2026 - DP-NOVA ALVORADA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;MARIA DE LOURDES;MS;Nova Alvorada do Sul;5006002;2026;05/02/2026;18:22:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;28.0
138/2026 - DP-NOVA ALVORADA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;MARIA DE LOURDES;MS;Nova Alvorada do Sul;5006002;2026;05/02/2026;18:22:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;17.0
138/2026 - DP-NOVA ALVORADA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;MARIA DE LOURDES;MS;Nova Alvorada do Sul;5006002;2026;05/02/2026;18:22:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;17.0
138/2026 - DP-NOVA ALVORADA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;MARIA DE LOURDES;MS;Nova Alvorada do Sul;5006002;2026;05/02/2026;18:22:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;28.0
919/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM NOROESTE;MS;Campo Grande;5002704;2026;05/02/2026;17:19:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;38.0
919/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM NOROESTE;MS;Campo Grande;5002704;2026;05/02/2026;17:19:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;21.0
919/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM NOROESTE;MS;Campo Grande;5002704;2026;05/02/2026;17:19:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;21.0
919/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;JARDIM NOROESTE;MS;Campo Grande;5002704;2026;05/02/2026;17:19:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;21.0
919/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;JARDIM NOROESTE;MS;Campo Grande;5002704;2026;05/02/2026;17:19:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;38.0
919/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM NOROESTE;MS;Campo Grande;5002704;2026;05/02/2026;17:19:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;38.0
166/2026 - DP-AMAMBAI;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA GUAPE;MS;Amambai;5000609;2026;05/02/2026;12:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;30.0
242/2026 - DP-SÃO GABRIEL;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Centro;MS;Sao Gabriel do Oeste;5007695;2026;05/02/2026;10:00:00;AUTOR;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;N/I;25.0
242/2026 - DP-SÃO GABRIEL;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Centro;MS;Sao Gabriel do Oeste;5007695;2026;05/02/2026;10:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;BRANCA;73.0
996/2026 - 1DEAM;DIFAMACAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DIFAMAÇAO;Caicara;MS;Campo Grande;5002704;2026;05/02/2026;09:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;22.0
996/2026 - 1DEAM;DIFAMACAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DIFAMAÇAO;Caicara;MS;Campo Grande;5002704;2026;05/02/2026;09:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;BRANCA;26.0
171/2026 - DP-AMAMBAI;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Centro;MS;Amambai;5000609;2026;05/02/2026;06:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;27.0
60/2026 - DAM-CORUMBA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Cristo Redentor;MS;Corumba;5003207;2026;05/02/2026;01:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;N/I;27.0
60/2026 - DAM-CORUMBA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Cristo Redentor;MS;Corumba;5003207;2026;05/02/2026;01:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;29.0
197/2026 - DP-CHAPADÃO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;SIBIPIRUNA;MS;Chapadao do Sul;5002951;2026;05/02/2026;00:32:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;40.0
197/2026 - DP-CHAPADÃO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;SIBIPIRUNA;MS;Chapadao do Sul;5002951;2026;05/02/2026;00:32:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;N/I;22.0
197/2026 - DP-CHAPADÃO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;SIBIPIRUNA;MS;Chapadao do Sul;5002951;2026;05/02/2026;00:32:00;AUTOR;MASCULINO;BRASILEIRO(A);SUPERIOR COMPLETO;BRANCA;48.0
1091/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Nucleo Habitacional Buriti;MS;Campo Grande;5002704;2026;05/02/2026;00:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;50.0
1091/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Nucleo Habitacional Buriti;MS;Campo Grande;5002704;2026;05/02/2026;00:30:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;37.0
90/2026 - DP-RIO VERDE;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CORONEL MANOEL MARIANO;MS;Rio Verde de Mato Grosso;5007406;2026;04/02/2026;23:58:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;INDÍGENA;27.0
90/2026 - DP-RIO VERDE;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CORONEL MANOEL MARIANO;MS;Rio Verde de Mato Grosso;5007406;2026;04/02/2026;23:58:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;INDÍGENA;12.0
90/2026 - DP-RIO VERDE;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CORONEL MANOEL MARIANO;MS;Rio Verde de Mato Grosso;5007406;2026;04/02/2026;23:58:00;AUTOR;MASCULINO;BRASILEIRO(A);NAO ALFABETIZADO;PARDA;30.0
555/2026 - 1DP-CORUMBA;FURTO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS;CENTRO;MS;Corumba;5003207;2026;04/02/2026;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;26.0
555/2026 - 1DP-CORUMBA;FURTO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS;CENTRO;MS;Corumba;5003207;2026;04/02/2026;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;18.0
555/2026 - 1DP-CORUMBA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CENTRO;MS;Corumba;5003207;2026;04/02/2026;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;26.0
555/2026 - 1DP-CORUMBA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CENTRO;MS;Corumba;5003207;2026;04/02/2026;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;18.0
555/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CENTRO;MS;Corumba;5003207;2026;04/02/2026;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;18.0
555/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CENTRO;MS;Corumba;5003207;2026;04/02/2026;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;26.0
987/2026 - DEPAC-DDOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Maracana;MS;Dourados;5003702;2026;04/02/2026;22:24:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;30.0
987/2026 - DEPAC-DDOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Maracana;MS;Dourados;5003702;2026;04/02/2026;22:24:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;30.0
987/2026 - DEPAC-DDOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Maracana;MS;Dourados;5003702;2026;04/02/2026;22:24:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;27.0
987/2026 - DEPAC-DDOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Maracana;MS;Dourados;5003702;2026;04/02/2026;22:24:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;27.0
53/2026 - DP-BANDEIRANTES;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Silvino de Barros;MS;Bandeirantes;5001508;2026;04/02/2026;21:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;25.0
53/2026 - DP-BANDEIRANTES;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Silvino de Barros;MS;Bandeirantes;5001508;2026;04/02/2026;21:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;32.0
554/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Nova Corumba;MS;Corumba;5003207;2026;04/02/2026;19:50:00;AUTOR;MASCULINO;BRASILEIRO(A);NAO ALFABETIZADO;BRANCA;57.0
554/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Nova Corumba;MS;Corumba;5003207;2026;04/02/2026;19:50:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;39.0
77/2026 - DP-TERENOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA DEMETRIA VEIGA;MS;Terenos;5008008;2026;04/02/2026;19:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;27.0
77/2026 - DP-TERENOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA DEMETRIA VEIGA;MS;Terenos;5008008;2026;04/02/2026;19:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;27.0
898/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Aero Rancho;MS;Campo Grande;5002704;2026;04/02/2026;19:30:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;37.0
898/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Aero Rancho;MS;Campo Grande;5002704;2026;04/02/2026;19:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;61.0
898/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Aero Rancho;MS;Campo Grande;5002704;2026;04/02/2026;19:30:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;37.0
898/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Aero Rancho;MS;Campo Grande;5002704;2026;04/02/2026;19:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;61.0
245/2026 - DP-SÃO GABRIEL;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Centro;MS;Sao Gabriel do Oeste;5007695;2026;04/02/2026;19:20:00;AUTOR;MASCULINO;N/I;MEDIO COMPLETO;N/I;38.0
245/2026 - DP-SÃO GABRIEL;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Centro;MS;Sao Gabriel do Oeste;5007695;2026;04/02/2026;19:20:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;24.0
245/2026 - DP-SÃO GABRIEL;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Centro;MS;Sao Gabriel do Oeste;5007695;2026;04/02/2026;19:20:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;24.0
245/2026 - DP-SÃO GABRIEL;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Centro;MS;Sao Gabriel do Oeste;5007695;2026;04/02/2026;19:20:00;AUTOR;MASCULINO;N/I;MEDIO COMPLETO;N/I;38.0
921/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CENTRO OESTE;MS;Campo Grande;5002704;2026;04/02/2026;18:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;23.0
921/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO OESTE;MS;Campo Grande;5002704;2026;04/02/2026;18:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;N/I;24.0
921/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO OESTE;MS;Campo Grande;5002704;2026;04/02/2026;18:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;23.0
921/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CENTRO OESTE;MS;Campo Grande;5002704;2026;04/02/2026;18:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;N/I;24.0
566/2026 - DEPAC-TL;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Paranapunga;MS;Tres Lagoas;5008305;2026;04/02/2026;18:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;N/I;24.0
566/2026 - DEPAC-TL;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Paranapunga;MS;Tres Lagoas;5008305;2026;04/02/2026;18:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;26.0
138/2026 - DAM-DOURADOS;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;Vila Industrial;MS;Dourados;5003702;2026;04/02/2026;16:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;68.0
138/2026 - DAM-DOURADOS;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;Vila Industrial;MS;Dourados;5003702;2026;04/02/2026;16:30:00;VÍTIMA;FEMININO;ESTRANGEIRO(A);MEDIO COMPLETO;PARDA;36.0
125/2026 - DAM-DOURADOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Maringa;MS;Dourados;5003702;2026;04/02/2026;16:00:00;AUTOR;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;N/I;27.0
125/2026 - DAM-DOURADOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Maringa;MS;Dourados;5003702;2026;04/02/2026;16:00:00;VÍTIMA;FEMININO;N/I;MEDIO INCOMPLETO;PARDA;34.0
70/2026 - DP-ELDORADO;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Centro;MS;Eldorado;5003751;2026;04/02/2026;16:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;52.0
70/2026 - DP-ELDORADO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Centro;MS;Eldorado;5003751;2026;04/02/2026;16:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;52.0
70/2026 - DP-ELDORADO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Centro;MS;Eldorado;5003751;2026;04/02/2026;16:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;58.0
70/2026 - DP-ELDORADO;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Centro;MS;Eldorado;5003751;2026;04/02/2026;16:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;58.0
899/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CENTRO;MS;Campo Grande;5002704;2026;04/02/2026;15:06:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;30.0
899/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CENTRO;MS;Campo Grande;5002704;2026;04/02/2026;15:06:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;31.0
899/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO;MS;Campo Grande;5002704;2026;04/02/2026;15:06:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;31.0
899/2026 - 1DEAM;VIOLENCIA PSICOLOGICA CONTRA A MULHER (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;CENTRO;MS;Campo Grande;5002704;2026;04/02/2026;15:06:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;30.0
899/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO;MS;Campo Grande;5002704;2026;04/02/2026;15:06:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;30.0
